era,release_date,set_name,set_code,card_number,edition,variant,language,japanese_name,english_name,category,artwork_reason,artwork_evidence_urls,stamps_reason,stamps_evidence_urls,canonical_image_url,card_uid
bw,2010-12-17,BW Promo,BW-P,225/BW-P,unknown,バトルカーニバル,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only BW Battle Carnival event or campaign marking.,https://pokumon.com/card/psychic-energy-225-bw-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28BW-P_Promo_225%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/635109.jpg,094473fc-fdb1-4815-8c16-2c28208cc012
bw,2010-12-17,BW Promo,BW-P,226/BW-P,unknown,バトルカーニバル,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only BW Battle Carnival event or campaign marking.,https://pokumon.com/card/fighting-energy-226-bw-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28BW-P_Promo_226%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/635089.jpg,73192f76-5045-424b-be4f-711e36357700
bw,2010-12-17,BW Promo,BW-P,227/BW-P,unknown,バトルカーニバル,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only BW Battle Carnival event or campaign marking.,https://pokumon.com/card/darkness-energy-227-bw-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28BW-P_Promo_227%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/635085.jpg,9dca8f3e-ed00-451b-bf5e-0101d818b1ed
bw,2010-12-17,BW Promo,BW-P,228/BW-P,unknown,バトルカーニバル,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only BW Battle Carnival event or campaign marking.,https://pokumon.com/card/metal-energy-228-bw-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28BW-P_Promo_228%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/635105.jpg,482e3e11-dc53-4d27-a43e-18d8be30a53d
bw,2012-03-16,リューズブラスト・リューノブレード DBL,BW5-DBL,008/050,first,1ED,jp,ブーバーン,Magmortar,artwork,This first-edition Dragon Blade Magmortar uses smoking artwork that was replaced internationally.,https://bulbapedia.bulbagarden.net/wiki/Magmortar_%28Dragon_Blade_8%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/551897,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/601537.jpg,39a7449d-5027-4970-80ab-25db0d1456c5
bw,2012-03-16,リューズブラスト・リューノブレード DBL,BW5-DBL,008/050,unlimited,アンリミ,jp,ブーバーン,Magmortar,artwork,This unlimited Dragon Blade Magmortar uses smoking artwork that was replaced internationally.,https://bulbapedia.bulbagarden.net/wiki/Magmortar_%28Dragon_Blade_8%29 | https://www.psacard.com/psasetregistry/tcg/key-card-sets/pokemon-japanese-censored-artwork-cards-1996-present/imagegallery/551897,,,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7318057-yu.webp,d22d5dc6-eec7-4d92-b3da-724ea0e849de
xy,2013-12-13,XY Promo,XY-P,203/XY-P,not_applicable,UNKNOWN,jp,ポンチョを着たピカチュウ,Poncho-wearing Pikachu,both,203/XY-P uses a multi-poncho Pikachu composition released only through a Japanese Pokémon Center campaign.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_203%29 | https://www.elitefourum.com/t/japanese-exclusive-promo-gallery-numbered/38432,203/XY-P carries the Pokémon Center logo at the lower right of the illustration.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_203%29 | https://www.elitefourum.com/t/japanese-exclusive-promo-gallery-numbered/38432,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602107.jpg,c063f180-d3ab-4bd0-890c-1bdb6efc99c3
xy,2013-12-13,XY Promo,XY-P,207/XY-P,not_applicable,UNKNOWN,jp,ポンチョを着たピカチュウ,Poncho-wearing Pikachu,artwork,207/XY-P uses Mega Charizard X poncho artwork made for a Japanese Pokémon Center Special Box.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_207%29 | https://www.pokemon-card.com/products/xy/boxlz.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602111.jpg,291a7890-0fd8-4dfa-a4af-8e4d11b54b10
xy,2013-12-13,XY Promo,XY-P,208/XY-P,not_applicable,UNKNOWN,jp,ポンチョを着たピカチュウ,Poncho-wearing Pikachu,artwork,208/XY-P uses Mega Charizard Y poncho artwork made for a Japanese Pokémon Center Special Box.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_208%29 | https://www.pokemon-card.com/products/xy/boxlz.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602112.jpg,adef3f06-61e2-4e69-9b8d-718b956c51ac
xy,2013-12-13,XY Promo,XY-P,230/XY-P,not_applicable,UNKNOWN,jp,ポンチョを着たピカチュウ,Poncho-wearing Pikachu,artwork,230/XY-P uses a Rayquaza poncho composition created for a Japanese Pokémon Center Special Box.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_230%29 | https://www.pokemon-card.com/products/xy/skytree.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602134.jpg,4a13e641-50e8-4a9b-a766-745e72f468cf
xy,2013-12-13,XY Promo,XY-P,231/XY-P,not_applicable,UNKNOWN,jp,ポンチョを着たピカチュウ,Poncho-wearing Pikachu,artwork,231/XY-P uses a black Rayquaza poncho composition created for a Japanese Pokémon Center Special Box.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_230%29 | https://www.pokemon-card.com/products/xy/skytree.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602135.jpg,d2073ae9-9c81-48b4-add8-c2d4ac852448
xy,2013-12-13,XY Promo,XY-P,274/XY-P,not_applicable,UNKNOWN,jp,ポンチョを着たピカチュウ,Poncho-wearing Pikachu,artwork,274/XY-P uses a multi-poncho Pikachu composition released only through Japanese Pokémon Center events.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_274%29 | https://www.elitefourum.com/t/japanese-exclusive-promo-gallery-numbered/38432,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602178.jpg,5962fa5d-2b16-4428-804b-4c8e5d75dd53
xy,2013-12-13,XY Promo,XY-P,275/XY-P,not_applicable,UNKNOWN,jp,ポンチョを着たピカチュウ,Poncho-wearing Pikachu,both,275/XY-P uses a multi-poncho Pikachu composition released only through Japanese Pokémon Center events.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_203%29 | https://www.elitefourum.com/t/japanese-exclusive-promo-gallery-numbered/38432,275/XY-P carries the Pokémon Center logo at the lower right of the illustration.,https://bulbapedia.bulbagarden.net/wiki/Poncho-wearing_Pikachu_%28XY-P_Promo_203%29 | https://www.elitefourum.com/t/japanese-exclusive-promo-gallery-numbered/38432,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602179.jpg,072f3684-5c1c-4d04-8a72-88976536f1d2
xy,2013-12-13,XY Promo,XY-P,293/XY-P,not_applicable,UNKNOWN,jp,マリオピカチュウ,Mario Pikachu,artwork,293/XY-P uses Mario crossover artwork created for the Japanese Mario Pikachu Special Box.,https://bulbapedia.bulbagarden.net/wiki/Mario_Pikachu_%28XY-P_Promo_293%29 | https://www.pokemon-card.com/card-search/details.php/card/32348,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602197.jpg,79a14643-d108-4783-b6da-d3c3842d28e8
xy,2013-12-13,XY Promo,XY-P,294/XY-P,not_applicable,UNKNOWN,jp,マリオピカチュウ,Mario Pikachu,artwork,294/XY-P uses Mario crossover full-art created for the Japanese Mario Pikachu Special Box.,https://bulbapedia.bulbagarden.net/wiki/Mario_Pikachu_%28XY-P_Promo_293%29 | https://www.pokemon-card.com/card-search/details.php/card/32349/regu/all,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602198.jpg,9e2f0e4c-2324-4759-b73e-a828ec12f60a
xy,2013-12-13,XY Promo,XY-P,295/XY-P,not_applicable,UNKNOWN,jp,ルイージピカチュウ,Luigi Pikachu,artwork,295/XY-P uses Luigi crossover artwork created for the Japanese Luigi Pikachu Special Box.,https://bulbapedia.bulbagarden.net/wiki/Luigi_Pikachu_%28XY-P_Promo_295%29 | https://www.pokemon-card.com/card-search/details.php/card/32350/regu/all,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602199.jpg,dc0a587f-88b1-4f18-abdb-260d89f99ec7
xy,2013-12-13,XY Promo,XY-P,296/XY-P,not_applicable,UNKNOWN,jp,ルイージピカチュウ,Luigi Pikachu,artwork,296/XY-P uses Luigi crossover full-art created for the Japanese Luigi Pikachu Special Box.,https://bulbapedia.bulbagarden.net/wiki/Luigi_Pikachu_%28XY-P_Promo_295%29 | https://www.pokemon-card.com/card-search/details.php/card/32351/regu/all,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/602200.jpg,44396407-fe6b-44e4-b1d5-a63b80a0f7bc
sm,2016-11-18,SM Promo,SM-P,128/SM-P,unknown,チャンピオンズリーグ2018,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/grass-energy-128-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SM-P_Promo_128%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598205.jpg,c91d5910-9a6d-4214-99d5-90c3b372df80
sm,2016-11-18,SM Promo,SM-P,129/SM-P,unknown,チャンピオンズリーグ2018,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/fire-energy-129-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SM-P_Promo_129%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598206.jpg,e4e68d4a-0c12-48f5-bdc9-3ec38e676e53
sm,2016-11-18,SM Promo,SM-P,130/SM-P,unknown,チャンピオンズリーグ2018,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/water-energy-130-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SM-P_Promo_130%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598207.jpg,6cd4ac70-15bc-4893-9887-badd5ff328e8
sm,2016-11-18,SM Promo,SM-P,131/SM-P,unknown,チャンピオンズリーグ2018,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/lightning-energy-131-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28SM-P_Promo_131%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598208.jpg,511fda1f-4fe6-436e-bbf3-fa68c9b57b16
sm,2016-11-18,SM Promo,SM-P,132/SM-P,unknown,チャンピオンズリーグ2018,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/psychic-energy-132-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28SM-P_Promo_132%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598209.jpg,836497c6-88cd-457d-891b-510529ca8eaf
sm,2016-11-18,SM Promo,SM-P,133/SM-P,unknown,チャンピオンズリーグ2018,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/fighting-energy-133-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28SM-P_Promo_133%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598210.jpg,15fd3205-cd89-412c-ad3f-7f2b4161f152
sm,2016-11-18,SM Promo,SM-P,134/SM-P,unknown,チャンピオンズリーグ2018,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/darkness-energy-134-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28SM-P_Promo_134%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598211.jpg,525c83ee-3913-4835-8974-16cdbf4acb4a
sm,2016-11-18,SM Promo,SM-P,135/SM-P,unknown,チャンピオンズリーグ2018,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/metal-energy-135-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28SM-P_Promo_135%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598212.jpg,ac4e2f95-eaaf-4eb9-8532-9054af378137
sm,2016-11-18,SM Promo,SM-P,136/SM-P,unknown,チャンピオンズリーグ2018,jp,基本フェアリーエネルギー,Basic Fairy Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2018 event or campaign marking.,https://pokumon.com/card/fairy-energy-136-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fairy_Energy_%28SM-P_Promo_136%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598213.jpg,20c098e4-4884-4e8f-89d3-6a9217430219
sm,2016-11-18,SM Promo,SM-P,170/SM-P,unknown,ファミリーマート,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Sun & Moon convenience-store campaigns event or campaign marking.,https://pokumon.com/card/grass-energy-170-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SM-P_Promo_170%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598247.jpg,84e27294-cf90-4352-81e7-00e08e94a447
sm,2016-11-18,SM Promo,SM-P,171/SM-P,unknown,ファミリーマートサークルKサンクスミラー,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Sun & Moon convenience-store campaigns event or campaign marking.,https://pokumon.com/card/grass-energy-171-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SM-P_Promo_171%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598248.jpg,9564f78e-cc27-4d1b-80f5-d611fa22987b
sm,2016-11-18,SM Promo,SM-P,173/SM-P,unknown,セブンイレブン,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Sun & Moon convenience-store campaigns event or campaign marking.,https://pokumon.com/card/fire-energy-173-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SM-P_Promo_173%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598250.jpg,874d6dc5-29fe-4806-b311-a97d3c31a42e
sm,2016-11-18,SM Promo,SM-P,174/SM-P,unknown,"セブンイレブン, ミラー",jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Sun & Moon convenience-store campaigns event or campaign marking.,https://pokumon.com/card/fire-energy-174-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SM-P_Promo_174%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598251.jpg,32413b50-7aba-472d-9407-9515d67022f6
sm,2016-11-18,SM Promo,SM-P,176/SM-P,unknown,LAWSON,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Sun & Moon convenience-store campaigns event or campaign marking.,https://pokumon.com/card/water-energy-176-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SM-P_Promo_176%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598253.jpg,ca22f8cc-e9b7-493b-a29c-0e496d453974
sm,2016-11-18,SM Promo,SM-P,177/SM-P,unknown,"LAWSON, ミラー",jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Sun & Moon convenience-store campaigns event or campaign marking.,https://pokumon.com/card/water-energy-177-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SM-P_Promo_177%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598254.jpg,4f40925c-c9b1-441c-9692-d3930e244694
sm,2016-11-18,SM Promo,SM-P,182/SM-P,unknown,ステーション,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/grass-energy-182-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SM-P_Promo_182%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598259.jpg,3f0bf3ca-f905-47b1-97dd-024ad9fca3af
sm,2016-11-18,SM Promo,SM-P,183/SM-P,unknown,ステーション,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/fire-energy-183-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SM-P_Promo_183%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598260.jpg,0a3199ae-b6f4-4627-93a6-d525a02f54f2
sm,2016-11-18,SM Promo,SM-P,184/SM-P,unknown,ステーション,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/water-energy-184-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SM-P_Promo_184%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598261.jpg,27fda6ac-b164-4704-b94c-352328168e2e
sm,2016-11-18,SM Promo,SM-P,185/SM-P,unknown,ステーション,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/lightning-energy-185-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28SM-P_Promo_185%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598262.jpg,c3d5511b-038f-4265-ad87-761e1e17a753
sm,2016-11-18,SM Promo,SM-P,186/SM-P,unknown,ステーション,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/psychic-energy-186-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28SM-P_Promo_186%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598263.jpg,c7eef506-93e2-4abf-a0c4-d34382069823
sm,2016-11-18,SM Promo,SM-P,187/SM-P,unknown,ステーション,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/fighting-energy-187-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28SM-P_Promo_187%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598264.jpg,066b9827-1388-48e4-ae4d-f3d3041244ad
sm,2016-11-18,SM Promo,SM-P,188/SM-P,not_applicable,ステーション,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/darkness-energy-188-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28SM-P_Promo_188%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598265.jpg,9c82cb8e-92e9-4c65-91a3-7a8a4c6b0765
